32.54,1.122443181818182,23.01,1.39,30.52,779.1,341.8,124.7,467.4,1.0
32.81,1.1223863636363636,24.05,1.57,29.67,848.0,347.5,134.4,480.9,1.0
33.04,1.1223295454545454,24.47,2.63,27.6,902.0,347.8,144.5,486.4,1.0
33.25,1.1222727272727273,24.46,3.43,29.07,951.0,349.6,153.3,490.8,1.0
33.45,1.1222159090909092,24.87,3.82,28.27,982.0,351.7,159.8,496.5,1.0
33.66,1.122159090909091,25.36,3.3,26.99,1006.0,357.2,162.1,505.4,1.0
33.83,1.1221022727272727,25.61,3.25,25.83,796.3,360.5,126.4,496.1,1.0
33.99,1.1220454545454546,25.83,3.2,25.26,388.0,383.0,62.38,475.1,1.0
34.03,1.1219886363636364,25.78,2.25,25.84,379.1,396.4,62.83,471.2,1.0
33.91,1.1219318181818183,25.81,1.73,25.25,284.8,397.7,47.53,464.9,1.0
33.78,1.121875,26.17,1.45,23.6,434.5,399.6,72.87,471.3,1.0
33.75,1.1218181818181818,26.1,1.99,23.13,333.1,387.9,55.82,465.2,1.0
33.71,1.1217613636363637,26.88,2.08,24.47,378.5,388.2,62.33,471.5,1.0
33.64,1.1217045454545453,26.97,2.18,21.67,250.5,398.0,40.74,465.0,1.0
33.54,1.1216477272727272,26.5,2.68,22.11,220.5,398.6,36.99,456.8,1.0
33.42,1.121590909090909,26.26,2.84,23.27,131.9,398.2,23.03,448.1,2.0
33.28,1.121534090909091,26.22,2.77,22.8,89.2,401.4,15.56,444.3,2.0
33.14,1.1214772727272728,26.14,1.75,22.47,38.1,402.6,7.11,438.7,2.0
32.81,1.1214204545454545,25.58,0.52,26.42,23.23,401.0,4.2,433.3,2.0
32.61,1.1213636363636363,25.73,2.46,22.74,12.31,401.4,3.91,430.8,2.0
32.44,1.1213068181818182,25.5,1.74,23.74,3.53,399.5,1.89,428.6,2.0
32.31,1.12125,25.37,1.35,24.86,-0.83,400.1,1.0,426.1,2.0
32.2,1.1211931818181817,24.61,2.76,26.89,-0.72,394.6,1.19,424.7,2.0
32.1,1.1211363636363636,24.36,2.62,27.07,-1.1,392.0,0.83,422.9,2.0
32.03,1.1210795454545455,23.78,2.82,28.56,-1.22,386.0,0.9,420.3,2.0
