37.54,0.6333333333333333,9.06,1.037,100.0,0.0,274.4,0.631,360.9,0
37.35,0.6335937500000001,8.9,1.359,100.0,0.0,253.7,0.257,357.0,0
37.23,0.6338541666666665,8.58,0.2319999999999999,100.0,0.0,265.1,0.4379999999999999,354.3,0
37.19,0.6341145833333333,8.51,0.286,100.0,0.0,273.1,0.51,353.7,0
37.06,0.6343750000000001,7.952999999999999,0.916,100.0,0.0,279.7,0.02,353.1,0
36.96,0.6346354166666669,7.279,0.7290000000000001,100.0,0.0,284.0,0.0,351.6,0
36.88,0.6348958333333333,6.954,0.331,100.0,0.0,288.7,0.3389999999999999,351.2,0
36.8,0.6351562500000001,7.366,0.736,100.0,0.0,288.3,0.322,352.7,0
36.72,0.6354166666666665,7.285,0.31,100.0,0.0,286.3,0.406,352.3,0
36.61,0.6356770833333333,7.235,0.534,100.0,0.0,283.0,0.266,350.6,0
36.48,0.6359375000000002,7.212000000000001,0.851,100.0,0.0,279.5,0.51,350.3,0
36.35,0.6361979166666669,7.357,1.042,100.0,0.0,278.3,0.535,349.4,0
36.2,0.6364583333333333,7.065,0.23,100.0,0.288,274.1,0.6890000000000001,347.9,0
36.17,0.6367187500000001,6.684,1.28,100.0,14.54,267.8,2.722,347.9,1
36.1,0.6369791666666665,7.087999999999999,1.483,100.0,86.3,258.9,22.77,351.1,1
36.04,0.6372395833333333,7.483,0.503,100.0,219.8,256.2,51.54,356.4,1
36.17,0.6375000000000001,9.01,1.612,100.0,316.9,243.3,55.16,369.1,1
36.16,0.6377604166666669,10.55,1.293,100.0,353.2,246.9,49.11,378.4,1
36.41,0.6380208333333334,12.01,1.47,87.1,480.0,278.0,62.73,391.3,1
36.51,0.6382812500000001,12.72,1.855,77.12,574.1,281.4,69.65,399.4,1
36.46,0.6385416666666666,13.2,1.883,73.47,645.6,286.0,77.95,406.1,1
36.34,0.6388020833333333,13.8,1.56,70.18,750.3,297.6,84.5,414.6,1
36.32,0.6390625000000001,14.62,0.716,68.64,819.0,301.7,91.0,423.2,1
36.27,0.6393229166666669,15.27,1.501,65.42,873.0,301.9,96.8,430.6,1
36.19,0.6395833333333334,16.22,0.8690000000000001,62.29,926.0,303.9,102.0,438.5,1
36.05,0.6398437500000002,16.97,0.6459999999999999,58.08,950.0,304.5,108.0,443.3,1
35.9,0.6401041666666666,17.06,1.269,61.76,936.0,306.4,110.2,449.2,1
35.65,0.6403645833333333,17.72,1.841,56.27,972.0,304.9,116.0,452.6,1
35.36,0.6406250000000001,17.66,1.477,54.83,962.0,309.7,116.8,458.0,1
35.08,0.6408854166666669,17.92,1.518,52.2,917.0,308.4,114.9,458.8,1
34.8,0.6411458333333333,18.41,2.0,49.04,863.0,309.6,109.8,459.8,1
34.48,0.6414062500000002,18.75,1.4,46.58,824.0,310.7,105.5,461.2,1
34.24,0.6416666666666666,19.34,0.7759999999999999,45.81,748.1,312.2,99.0,462.6,1
33.99,0.6419270833333334,20.18,1.471,45.73,667.7,313.7,91.7,461.0,1
33.66,0.6421875000000001,19.66,0.3879999999999999,46.13,201.3,339.7,25.5,440.3,1
33.27,0.6424479166666669,18.75,1.234,48.02,26.82,360.3,2.106,421.8,1
32.85,0.6427083333333333,18.35,2.508,50.73,5.098,364.0,0.173,410.8,0
32.47,0.6429687500000001,17.68,3.912,38.7,134.6,359.6,19.46,401.5,1
32.26,0.6432291666666665,17.41,2.443,42.49,36.31,359.4,6.497000000000001,403.4,1
32.08,0.6434895833333334,16.65,2.7960000000000003,51.67,71.16,328.0,11.97,398.7,1
31.89,0.6437500000000002,15.59,1.529,58.1,12.48,352.9,1.946,393.7,1
31.7,0.6440104166666669,15.65,2.025,51.72,0.532,352.9,0.218,390.5,0
31.49,0.6442708333333333,15.09,2.542,52.61,0.0,349.3,0.0,386.9,0
31.36,0.6445312500000001,14.84,1.739,56.5,0.0,348.7,0.0,385.5,0
31.29,0.6447916666666665,16.59,2.7880000000000003,44.44,0.682,355.9,2.095,390.3,0
31.21,0.6450520833333334,17.62,1.705,38.82,0.0,362.7,0.004,392.2,0
31.18,0.6453125000000002,16.56,0.988,44.84,0.0,339.6,0.0,386.9,0
31.13,0.6455729166666669,14.76,1.436,59.12,0.0,336.4,0.0,382.5,0
31.12,0.6458333333333334,14.11,0.942,63.63,0.0,346.5,0.0,382.0,0
31.09,0.6460937500000001,13.61,0.435,68.63,0.0,354.2,0.0,381.4,0
31.03,0.6463541666666666,15.78,4.827,47.15,0.079,357.8,0.624,383.9,0
30.92,0.6466145833333333,14.5,2.541,52.07,0.0,319.6,0.0,378.2,0
30.8,0.6468750000000002,13.32,2.675,57.54,0.0,292.2,0.0,371.5,0
30.7,0.647135416666667,12.85,0.7879999999999999,59.44,0.0,289.5,0.0,368.5,0
30.65,0.6473958333333334,11.92,1.193,63.7,0.0,287.2,0.0,365.2,0
30.6,0.6476562500000002,11.12,1.277,67.76,0.0,285.8,0.0,361.6,0
30.54,0.6479166666666666,10.73,1.367,69.96,0.0,285.1,0.0,359.6,0
30.49,0.6481770833333333,9.77,1.3030000000000002,76.59,0.0,281.5,0.0,357.7,0
30.45,0.6484375000000001,8.66,0.611,83.4,0.0,280.6,0.0,354.9,0
30.46,0.648697916666667,8.3,0.522,87.1,0.0,279.9,0.011,353.6,0
30.43,0.6489583333333333,7.94,0.91,90.1,0.3229999999999999,279.7,0.542,352.3,0
30.39,0.6492187500000002,8.36,0.504,88.9,33.96,280.4,14.53,354.1,1
30.4,0.6494791666666666,9.09,0.5710000000000001,89.3,113.7,281.3,37.61,360.7,1
30.47,0.6497395833333334,10.25,0.983,85.5,217.3,285.0,52.23,370.0,1
30.59,0.6500000000000001,12.35,0.28,76.35,300.5,290.1,54.22,382.9,1
30.86,0.6502604166666669,15.05,0.3289999999999999,61.81,381.9,296.0,57.48,397.5,1
31.07,0.6505208333333333,15.6,0.436,59.44,470.0,299.2,66.92,409.6,1
31.3,0.6507812500000001,18.0,0.7909999999999999,52.36,558.0,303.3,75.04,420.8,1
31.47,0.6510416666666665,18.74,0.8320000000000001,48.7,629.9,307.2,84.6,431.5,1
31.61,0.6513020833333334,19.04,0.696,46.69,732.8,308.9,93.8,439.1,1
31.74,0.6515625000000002,19.66,0.947,39.03,812.0,310.9,102.6,447.0,1
31.8,0.6518229166666669,19.52,0.691,39.17,860.0,313.6,109.1,455.8,1
31.8,0.6520833333333333,20.41,1.227,35.23,914.0,313.9,114.4,462.6,1
31.68,0.6523437500000001,20.4,0.953,32.92,940.0,315.1,121.2,465.9,1
31.52,0.6526041666666665,20.93,1.93,32.73,949.0,316.8,125.8,470.0,1
31.17,0.6528645833333333,20.65,1.882,31.77,961.0,318.1,129.5,469.3,1
30.88,0.6531250000000002,21.05,1.146,31.62,489.1,323.8,67.71,459.3,1
30.63,0.6533854166666669,21.43,1.29,29.82,904.0,316.5,124.3,474.6,1
30.47,0.6536458333333334,22.08,1.925,30.35,866.0,316.6,119.4,476.9,1
30.2,0.6539062500000001,22.55,1.242,29.21,817.0,318.1,113.1,479.8,1
29.89,0.6541666666666666,22.77,0.5760000000000001,28.41,738.4,320.2,106.1,478.8,1
29.57,0.6544270833333333,22.99,0.733,27.8,659.5,319.1,97.3,473.9,1
29.26,0.6546875000000001,23.69,0.515,27.53,578.7,322.6,87.2,473.7,1
28.97,0.654947916666667,22.96,1.497,27.41,480.8,322.4,73.39,466.8,1
28.63,0.6552083333333334,23.14,0.52,25.85,388.4,323.4,62.64,462.8,1
28.33,0.6554687500000002,23.29,0.6559999999999999,26.81,285.2,323.7,53.93,455.8,1
28.04,0.6557291666666666,23.5,0.672,26.69,192.0,324.1,50.91,447.2,1
27.78,0.6559895833333333,23.24,0.782,27.19,97.8,324.0,37.26,438.0,1
27.57,0.6562500000000001,22.28,0.589,34.59,34.85,321.2,17.36,425.8,1
27.4,0.6565104166666669,20.28,0.84,39.15,1.259,319.8,0.0,413.6,0
27.21,0.6567708333333333,19.85,0.8059999999999999,35.66,0.0,322.5,0.0,407.6,0
27.06,0.6570312500000001,19.32,1.002,38.19,0.0,324.0,0.0,404.2,0
26.91,0.6572916666666665,18.8,1.321,42.67,0.0,327.6,0.0,401.5,0
26.77,0.6575520833333334,17.8,1.722,50.62,0.0,325.6,0.0,397.6,0
26.68,0.6578125000000001,17.38,1.519,53.25,0.0,326.5,0.0,395.6,0
26.61,0.6580729166666669,16.71,1.811,56.85,0.0,323.9,0.0,392.1,0
26.54,0.6583333333333333,16.55,0.74,56.12,0.0,324.0,0.0,389.9,0
26.51,0.6585937500000001,15.78,0.226,58.11,0.0,319.6,0.0,387.4,0
26.49,0.6588541666666665,14.73,0.573,64.82,0.0,315.5,0.0,383.8,0
26.46,0.6591145833333333,14.5,0.5770000000000001,68.36,0.0,312.4,0.0,381.6,0
26.42,0.6593750000000002,13.58,0.305,74.52,0.0,329.4,0.011,381.3,0
26.42,0.6596354166666669,13.73,0.311,75.35,0.0,332.1,0.035,381.4,0
26.41,0.6598958333333333,13.6,0.456,76.28,0.0,330.0,0.05,380.0,0
26.41,0.6601562500000001,13.2,1.189,78.72,0.0,337.1,0.0,379.7,0
26.41,0.6604166666666665,12.61,0.357,82.7,0.0,333.7,0.0,378.2,0
26.4,0.6606770833333333,12.74,1.189,83.0,0.0,330.7,0.41,377.4,0
26.39,0.6609375000000002,12.77,1.026,84.2,0.0,344.8,0.3779999999999999,379.0,0
26.4,0.6611979166666669,13.31,0.583,78.69,0.0,349.1,0.5720000000000001,381.4,0
26.41,0.6614583333333334,12.92,0.364,81.7,0.257,347.2,0.0,379.5,0
26.43,0.6617187500000001,12.81,0.213,85.7,13.72,354.3,2.166,381.5,1
26.47,0.6619791666666666,12.8,0.26,88.4,52.33,348.4,9.18,383.2,1
26.54,0.6622395833333333,13.54,1.065,85.5,122.5,349.2,23.09,388.2,1
26.62,0.6625000000000001,14.57,0.3979999999999999,79.96,124.3,349.1,22.14,393.5,1
26.7,0.662760416666667,15.22,0.959,78.46,153.0,344.4,26.56,397.6,1
26.77,0.6630208333333334,15.79,1.113,74.9,236.1,338.5,40.42,402.7,1
26.96,0.6632812500000002,17.47,0.8140000000000001,64.62,296.1,351.6,48.25,417.2,1
27.07,0.6635416666666666,18.57,0.4629999999999999,57.16,360.6,351.0,56.72,422.8,1
27.25,0.6638020833333333,20.36,0.299,47.8,505.7,343.8,74.21,439.0,1
27.39,0.6640625000000001,20.45,0.45,44.8,465.7,351.7,66.7,440.9,1
27.41,0.6643229166666669,20.29,1.084,43.31,427.4,353.4,63.23,440.5,1
27.43,0.6645833333333333,21.12,0.933,41.96,741.3,355.4,106.9,454.9,1
27.47,0.6648437500000002,21.62,0.758,39.53,762.7,338.0,108.4,459.3,1
27.58,0.6651041666666666,22.44,0.957,35.68,797.8,339.1,113.7,473.1,1
27.57,0.6653645833333334,23.3,0.813,30.68,825.0,334.8,115.5,480.0,1
27.42,0.6656250000000001,23.21,1.426,28.34,909.0,332.8,128.9,483.5,1
27.26,0.6658854166666669,24.04,1.878,26.29,921.0,357.1,133.3,494.7,1
26.83,0.6661458333333333,24.15,0.639,23.06,880.0,360.0,131.1,482.2,1
26.65,0.6664062500000002,24.08,2.068,25.76,743.0,341.9,110.4,484.5,1
26.23,0.6666666666666666,23.39,2.5810000000000004,25.98,375.0,361.7,59.95,459.0,1
25.94,0.6669270833333334,23.67,3.515,26.06,793.2,349.4,125.4,474.1,1
25.61,0.6671875000000002,23.68,2.286,26.17,409.7,348.2,66.08,460.6,1
25.17,0.6674479166666669,23.29,1.5619999999999998,26.89,337.4,363.7,55.79,449.9,1
24.87,0.6677083333333333,22.93,2.789,28.33,118.8,373.8,18.8,436.7,1
24.49,0.6679687500000001,21.99,6.415,30.4,49.08,377.1,7.672000000000001,425.0,1
24.06,0.6682291666666665,21.44,4.877,32.79,40.41,378.1,6.715,420.0,1
23.79,0.6684895833333334,20.63,3.452,35.18,18.24,374.0,2.772,415.3,1
23.58,0.6687500000000002,20.21,3.042,37.32,10.67,372.1,1.4409999999999998,412.3,1
23.5,0.6690104166666669,19.39,2.481,41.91,1.317,363.7,0.0,407.8,0
23.27,0.6692708333333334,18.94,2.656,42.78,0.0,368.6,0.0,405.5,0
23.18,0.6695312500000001,18.92,6.821000000000001,29.37,0.0,375.5,0.0,401.5,0
