34.8,1.1666666666666667,9.82,1.705,33.62,-0.9976767,292.0735,1.080459,334.2642,0
34.8,1.1610098379629603,7.136,1.047,48.63,-3.073429,285.0945,1.2304620000000002,330.7892,0
34.8,1.155353009259262,7.436,1.1740000000000002,45.34,-2.195462,279.0321,2.161485,327.7116,0
34.8,1.1496961805555557,6.1770000000000005,2.844,50.85,-2.659846,277.9173,1.038071,327.2408,0
34.7,1.1440393518518492,6.87,3.05,44.45,-2.385516,270.4252,1.80871,324.0495,0
34.7,1.138382523148143,4.765,3.307,55.58,-3.5732690000000003,272.3556,-0.3852824,322.2373,0
34.7,1.1327256944444446,5.449,3.828,52.23,-1.796631,266.8841,3.034152,321.9784,0
34.7,1.1270688657407382,4.05,3.498,57.17,-3.353701,266.3652,-0.02675102,319.0401,0
34.7,1.1214120370370395,3.055,3.559,67.97,-3.478695,264.0012,0.08027332,318.0915,0
34.7,1.1157552083333333,3.664,3.204,61.27,-1.921738,262.4085,2.472707,315.8954,0
34.7,1.110098379629627,2.744,1.138,62.33,-4.931621,262.7282,-1.0490270000000002,312.7263,0
34.7,1.104441550925921,1.6369999999999998,1.523,72.97,-2.166288,260.6711,1.407604,311.8221,0
34.7,1.0987847222222222,2.92,0.961,64.03,0.8585415000000001,262.9297,1.750161,311.8932,0
34.7,1.093127893518516,2.47,1.842,65.65,20.65485,273.4688,7.129076,316.2016,1
34.7,1.0874710648148174,1.905,0.951,70.23,55.66946,270.047,16.59682,321.7042,1
34.7,1.0818142361111112,3.686,0.211,66.48,119.3651,281.7604,34.98656,338.0474,1
34.7,1.076157407407405,4.052,2.372,69.63,145.7756,293.0898,39.79298,342.9817,1
34.7,1.0705005787036983,5.287000000000001,2.436,60.66,199.4526,300.1874,54.0868,352.6987,1
34.7,1.06484375,6.604,1.5590000000000002,53.9,235.9214,303.7529,63.39845,364.6896,1
34.7,1.059186921296294,8.13,0.978,50.5,321.8416,307.1007,86.06139,379.9046,1
34.7,1.0535300925925952,9.59,1.145,49.09,454.2885,310.0377,116.9169,398.8999,1
34.7,1.047873263888889,10.41,1.085,48.81,551.3459,304.1519,136.9097,413.3134,1
34.7,1.0422164351851826,11.57,1.548,44.06,713.4307,302.6803,171.8005,431.6465,1
34.7,1.0365596064814764,13.09,1.182,35.72,707.7527,309.9817,166.5075,443.2845,1
34.7,1.030902777777778,13.85,1.56,29.66,855.2943,305.9317,196.0784,457.9824,1
34.7,1.0252459490740715,14.71,1.7719999999999998,27.08,891.4107,308.7677,199.4701,467.0128,1
34.6,1.019589120370373,15.8,1.168,28.19,865.1510000000001,319.6642,196.3533,472.2158,1
34.6,1.0139322916666669,15.95,2.1630000000000003,23.44,787.0225,328.9568,180.0545,468.1979,1
